CMDLINE /Users/inki/anaconda/bin/python julia1_memoryprofiler1.py
MEM 107.460938 1510661090.8423
MEM 107.460938 1510661090.9437
MEM 107.460938 1510661091.0438
MEM 107.460938 1510661091.1444
MEM 107.460938 1510661091.2472
MEM 107.460938 1510661091.3477
MEM 107.464844 1510661091.4484
MEM 107.464844 1510661091.5524
MEM 107.464844 1510661091.6535
MEM 107.464844 1510661091.7542
MEM 107.464844 1510661091.8582
MEM 107.464844 1510661091.9612
MEM 107.464844 1510661092.0618
MEM 107.464844 1510661092.1654
MEM 107.464844 1510661092.2683
MEM 107.464844 1510661092.3722
MEM 107.464844 1510661092.4748
MEM 107.464844 1510661092.5767
MEM 107.464844 1510661092.6774
MEM 107.464844 1510661092.7824
MEM 107.464844 1510661092.8847
MEM 107.464844 1510661092.9848
MEM 107.472656 1510661093.0859
MEM 107.472656 1510661093.1861
MEM 107.472656 1510661093.2881
MEM 107.472656 1510661093.3922
MEM 107.472656 1510661093.4936
MEM 107.472656 1510661093.5940
MEM 107.472656 1510661093.6942
MEM 107.472656 1510661093.7944
MEM 107.472656 1510661093.8948
MEM 107.472656 1510661093.9987
MEM 107.472656 1510661094.0997
MEM 107.472656 1510661094.2016
MEM 107.472656 1510661094.3042
MEM 107.472656 1510661094.4051
MEM 107.476562 1510661094.5102
MEM 107.476562 1510661094.6112
MEM 107.476562 1510661094.7160
MEM 107.476562 1510661094.8182
MEM 107.476562 1510661094.9183
MEM 107.476562 1510661095.0235
MEM 107.476562 1510661095.1242
MEM 107.476562 1510661095.2247
MEM 107.476562 1510661095.3290
MEM 107.476562 1510661095.4296
MEM 107.476562 1510661095.5347
MEM 107.476562 1510661095.6372
MEM 107.476562 1510661095.7377
MEM 107.476562 1510661095.8392
MEM 107.484375 1510661095.9404
MEM 107.484375 1510661096.0415
MEM 107.484375 1510661096.1454
MEM 107.484375 1510661096.2457
MEM 107.484375 1510661096.3504
MEM 107.484375 1510661096.4508
MEM 107.484375 1510661096.5559
MEM 107.484375 1510661096.6572
MEM 107.484375 1510661096.7610
MEM 107.484375 1510661096.8612
MEM 107.484375 1510661096.9617
MEM 107.484375 1510661097.0664
MEM 107.484375 1510661097.1672
MEM 107.484375 1510661097.2691
MEM 107.484375 1510661097.3702
MEM 107.484375 1510661097.4722
MEM 107.484375 1510661097.5725
MEM 107.484375 1510661097.6748
MEM 107.484375 1510661097.7786
MEM 107.484375 1510661097.8795
MEM 107.484375 1510661097.9849
MEM 107.488281 1510661098.0879
MEM 107.488281 1510661098.1901
MEM 107.488281 1510661098.2902
MEM 107.488281 1510661098.3930
MEM 107.488281 1510661098.4959
MEM 107.488281 1510661098.5972
MEM 107.488281 1510661098.7023
MEM 107.488281 1510661098.8037
MEM 107.488281 1510661098.9080
MEM 107.488281 1510661099.0121
MEM 107.488281 1510661099.1163
MEM 107.488281 1510661099.2165
MEM 107.488281 1510661099.3167
MEM 107.488281 1510661099.4174
MEM 107.488281 1510661099.5201
MEM 107.488281 1510661099.6251
MEM 107.488281 1510661099.7288
MEM 107.488281 1510661099.8297
MEM 107.496094 1510661099.9345
MEM 107.496094 1510661100.0350
MEM 107.496094 1510661100.1400
MEM 107.496094 1510661100.2440
MEM 107.496094 1510661100.3444
MEM 107.496094 1510661100.4451
MEM 107.496094 1510661100.5464
MEM 107.496094 1510661100.6469
MEM 107.496094 1510661100.7520
MEM 107.496094 1510661100.8550
MEM 107.496094 1510661100.9564
MEM 107.496094 1510661101.0594
MEM 107.496094 1510661101.1629
MEM 107.496094 1510661101.2655
MEM 107.500000 1510661101.3689
MEM 107.500000 1510661101.4739
MEM 107.500000 1510661101.5744
MEM 107.500000 1510661101.6751
MEM 107.500000 1510661101.7791
MEM 107.500000 1510661101.8801
MEM 107.500000 1510661101.9844
MEM 107.500000 1510661102.0870
MEM 107.507812 1510661102.1922
MEM 107.507812 1510661102.2959
MEM 107.507812 1510661102.3968
MEM 107.507812 1510661102.4973
MEM 107.507812 1510661102.5976
MEM 107.507812 1510661102.6999
MEM 107.507812 1510661102.8009
MEM 107.507812 1510661102.9061
MEM 107.507812 1510661103.0076
MEM 107.507812 1510661103.1127
MEM 107.507812 1510661103.2150
MEM 107.507812 1510661103.3201
MEM 107.507812 1510661103.4220
MEM 107.507812 1510661103.5264
MEM 107.507812 1510661103.6292
MEM 107.507812 1510661103.7343
MEM 107.507812 1510661103.8388
MEM 107.507812 1510661103.9424
MEM 107.507812 1510661104.0468
MEM 107.507812 1510661104.1470
MEM 107.507812 1510661104.2473
MEM 107.507812 1510661104.3478
MEM 107.507812 1510661104.4483
MEM 107.507812 1510661104.5486
MEM 107.507812 1510661104.6518
MEM 107.507812 1510661104.7530
MEM 107.511719 1510661104.8550
MEM 107.511719 1510661104.9602
MEM 107.511719 1510661105.0645
MEM 107.511719 1510661105.1661
MEM 107.511719 1510661105.2699
MEM 107.511719 1510661105.3712
MEM 107.511719 1510661105.4728
MEM 107.511719 1510661105.5746
MEM 107.511719 1510661105.6759
MEM 107.511719 1510661105.7810
MEM 107.511719 1510661105.8843
MEM 107.519531 1510661105.9880
MEM 107.519531 1510661106.0898
MEM 107.519531 1510661106.1938
MEM 107.519531 1510661106.2988
MEM 107.519531 1510661106.4027
MEM 107.519531 1510661106.5034
MEM 107.519531 1510661106.6085
MEM 107.519531 1510661106.7127
MEM 107.519531 1510661106.8152
MEM 107.519531 1510661106.9158
MEM 107.519531 1510661107.0168
MEM 107.519531 1510661107.1187
MEM 107.519531 1510661107.2217
MEM 107.519531 1510661107.3257
MEM 107.519531 1510661107.4307
MEM 107.519531 1510661107.5342
MEM 107.519531 1510661107.6393
MEM 107.519531 1510661107.7421
MEM 107.523438 1510661107.8426
MEM 107.523438 1510661107.9477
MEM 107.523438 1510661108.0527
MEM 107.531250 1510661108.1577
MEM 107.531250 1510661108.2628
MEM 107.531250 1510661108.3651
MEM 107.531250 1510661108.4677
MEM 107.531250 1510661108.5718
MEM 107.531250 1510661108.6757
MEM 107.531250 1510661108.7767
MEM 107.531250 1510661108.8798
MEM 107.531250 1510661108.9842
MEM 107.531250 1510661109.0857
MEM 107.531250 1510661109.1908
MEM 107.531250 1510661109.2927
MEM 107.531250 1510661109.3946
MEM 107.531250 1510661109.4957
MEM 107.531250 1510661109.5997
MEM 107.531250 1510661109.7008
MEM 107.531250 1510661109.8046
MEM 107.531250 1510661109.9068
MEM 107.531250 1510661110.0109
MEM 107.531250 1510661110.1142
MEM 107.531250 1510661110.2144
MEM 107.531250 1510661110.3148
MEM 107.531250 1510661110.4156
MEM 107.531250 1510661110.5196
MEM 107.531250 1510661110.6236
MEM 107.531250 1510661110.7243
MEM 107.531250 1510661110.8244
MEM 107.531250 1510661110.9248
MEM 107.531250 1510661111.0286
MEM 107.535156 1510661111.1337
MEM 107.535156 1510661111.2388
MEM 107.535156 1510661111.3440
MEM 107.535156 1510661111.4491
MEM 107.535156 1510661111.5542
MEM 107.535156 1510661111.6593
MEM 107.535156 1510661111.7644
MEM 107.535156 1510661111.8677
MEM 107.535156 1510661111.9728
MEM 107.542969 1510661112.0762
MEM 107.542969 1510661112.1814
MEM 107.542969 1510661112.2819
MEM 107.542969 1510661112.3871
MEM 107.542969 1510661112.4885
MEM 107.542969 1510661112.5913
MEM 107.542969 1510661112.6917
MEM 107.542969 1510661112.7947
MEM 107.542969 1510661112.8966
MEM 107.542969 1510661112.9970
MEM 107.542969 1510661113.1021
MEM 107.542969 1510661113.2064
MEM 107.542969 1510661113.3115
MEM 107.542969 1510661113.4125
MEM 107.542969 1510661113.5151
MEM 107.542969 1510661113.6162
MEM 107.550781 1510661113.7207
MEM 107.550781 1510661113.8239
MEM 107.550781 1510661113.9257
MEM 107.550781 1510661114.0261
MEM 107.550781 1510661114.1282
MEM 107.550781 1510661114.2309
MEM 107.550781 1510661114.3340
MEM 107.554688 1510661114.4353
MEM 107.554688 1510661114.5377
MEM 107.554688 1510661114.6402
MEM 107.554688 1510661114.7425
MEM 107.554688 1510661114.8448
MEM 107.554688 1510661114.9499
MEM 107.554688 1510661115.0534
MEM 107.554688 1510661115.1585
MEM 107.554688 1510661115.2636
MEM 107.554688 1510661115.3666
MEM 107.554688 1510661115.4717
MEM 107.554688 1510661115.5769
MEM 107.554688 1510661115.6820
MEM 107.554688 1510661115.7871
MEM 107.554688 1510661115.8922
MEM 107.554688 1510661115.9951
MEM 107.554688 1510661116.1001
MEM 107.554688 1510661116.2053
MEM 107.554688 1510661116.3054
MEM 107.554688 1510661116.4106
MEM 107.554688 1510661116.5112
MEM 107.554688 1510661116.6124
MEM 107.554688 1510661116.7175
MEM 107.554688 1510661116.8226
MEM 107.554688 1510661116.9277
MEM 107.554688 1510661117.0327
MEM 107.554688 1510661117.1362
MEM 107.554688 1510661117.2413
MEM 107.558594 1510661117.3464
MEM 107.558594 1510661117.4515
MEM 107.558594 1510661117.5540
MEM 107.566406 1510661117.6591
MEM 107.566406 1510661117.7619
MEM 107.566406 1510661117.8670
MEM 107.566406 1510661117.9717
MEM 107.566406 1510661118.0768
MEM 107.566406 1510661118.1774
MEM 107.566406 1510661118.2777
MEM 107.566406 1510661118.3829
MEM 107.566406 1510661118.4839
MEM 107.566406 1510661118.5874
MEM 107.566406 1510661118.6925
MEM 107.566406 1510661118.7977
MEM 107.566406 1510661118.9028
MEM 107.566406 1510661119.0079
MEM 107.566406 1510661119.1123
MEM 107.574219 1510661119.2173
MEM 107.574219 1510661119.3224
MEM 107.574219 1510661119.4251
MEM 107.574219 1510661119.5302
MEM 107.574219 1510661119.6338
MEM 107.574219 1510661119.7353
MEM 107.574219 1510661119.8404
MEM 107.574219 1510661119.9431
MEM 107.574219 1510661120.0482
MEM 107.574219 1510661120.1533
MEM 107.574219 1510661120.2584
MEM 107.574219 1510661120.3615
MEM 107.578125 1510661120.4619
MEM 107.578125 1510661120.5629
MEM 107.578125 1510661120.6673
MEM 107.578125 1510661120.7688
MEM 107.578125 1510661120.8739
MEM 107.578125 1510661120.9790
MEM 107.578125 1510661121.0837
MEM 107.578125 1510661121.1888
MEM 107.578125 1510661121.2897
MEM 107.578125 1510661121.3911
MEM 107.578125 1510661121.4962
MEM 107.578125 1510661121.6013
MEM 107.578125 1510661121.7052
MEM 107.578125 1510661121.8073
MEM 107.578125 1510661121.9096
MEM 107.578125 1510661122.0123
MEM 107.578125 1510661122.1174
MEM 107.578125 1510661122.2203
MEM 107.578125 1510661122.3254
MEM 107.578125 1510661122.4304
MEM 107.578125 1510661122.5337
MEM 107.578125 1510661122.6339
MEM 107.578125 1510661122.7384
MEM 107.578125 1510661122.8409
MEM 107.578125 1510661122.9460
MEM 107.578125 1510661123.0484
MEM 107.578125 1510661123.1535
MEM 107.585938 1510661123.2537
MEM 107.585938 1510661123.3584
MEM 107.589844 1510661123.4636
MEM 107.589844 1510661123.5672
MEM 107.589844 1510661123.6723
MEM 107.589844 1510661123.7774
MEM 107.589844 1510661123.8825
MEM 107.589844 1510661123.9837
MEM 107.589844 1510661124.0888
MEM 107.589844 1510661124.1939
MEM 107.589844 1510661124.2942
MEM 107.589844 1510661124.3993
MEM 107.597656 1510661124.5044
MEM 107.597656 1510661124.6095
MEM 107.597656 1510661124.7122
MEM 107.597656 1510661124.8171
MEM 107.597656 1510661124.9180
MEM 107.597656 1510661125.0190
MEM 107.597656 1510661125.1216
MEM 107.597656 1510661125.2250
MEM 107.597656 1510661125.3291
MEM 107.597656 1510661125.4336
MEM 107.597656 1510661125.5348
MEM 107.597656 1510661125.6399
MEM 107.597656 1510661125.7448
MEM 107.597656 1510661125.8472
MEM 107.597656 1510661125.9523
MEM 107.597656 1510661126.0574
MEM 107.597656 1510661126.1625
MEM 107.597656 1510661126.2671
MEM 107.597656 1510661126.3713
MEM 107.597656 1510661126.4764
MEM 107.601562 1510661126.5813
MEM 107.601562 1510661126.6836
MEM 107.601562 1510661126.7887
MEM 107.601562 1510661126.8938
MEM 107.601562 1510661126.9981
MEM 107.601562 1510661127.1032
MEM 107.601562 1510661127.2081
MEM 107.601562 1510661127.3093
MEM 107.601562 1510661127.4121
MEM 107.601562 1510661127.5171
MEM 107.601562 1510661127.6173
MEM 107.601562 1510661127.7196
MEM 107.601562 1510661127.8235
MEM 107.601562 1510661127.9261
MEM 107.601562 1510661128.0272
MEM 107.601562 1510661128.1318
MEM 107.601562 1510661128.2335
MEM 107.601562 1510661128.3387
MEM 107.601562 1510661128.4432
MEM 107.601562 1510661128.5483
MEM 107.601562 1510661128.6533
MEM 107.601562 1510661128.7585
MEM 107.601562 1510661128.8633
MEM 107.609375 1510661128.9670
MEM 107.609375 1510661129.0717
MEM 107.609375 1510661129.1747
MEM 107.609375 1510661129.2796
MEM 107.609375 1510661129.3836
MEM 107.609375 1510661129.4851
MEM 107.609375 1510661129.5861
MEM 107.613281 1510661129.6863
MEM 107.613281 1510661129.7906
MEM 107.613281 1510661129.8911
MEM 107.613281 1510661129.9962
MEM 107.613281 1510661130.0999
MEM 107.621094 1510661130.2042
MEM 107.621094 1510661130.3053
MEM 107.621094 1510661130.4060
MEM 107.621094 1510661130.5096
MEM 107.621094 1510661130.6102
MEM 107.621094 1510661130.7120
MEM 107.621094 1510661130.8161
MEM 107.621094 1510661130.9174
MEM 107.621094 1510661131.0181
MEM 107.621094 1510661131.1191
MEM 107.621094 1510661131.2194
MEM 107.621094 1510661131.3214
MEM 107.621094 1510661131.4244
MEM 107.621094 1510661131.5267
MEM 107.621094 1510661131.6269
MEM 107.621094 1510661131.7310
MEM 107.621094 1510661131.8334
MEM 107.621094 1510661131.9380
MEM 107.621094 1510661132.0403
MEM 107.621094 1510661132.1426
MEM 107.621094 1510661132.2431
MEM 107.621094 1510661132.3459
MEM 107.621094 1510661132.4496
MEM 107.621094 1510661132.5521
MEM 107.621094 1510661132.6570
MEM 107.621094 1510661132.7621
MEM 107.625000 1510661132.8652
MEM 107.625000 1510661132.9695
MEM 107.625000 1510661133.0708
MEM 107.625000 1510661133.1727
MEM 107.625000 1510661133.2764
MEM 107.625000 1510661133.3782
MEM 107.625000 1510661133.4791
MEM 107.625000 1510661133.5833
MEM 107.625000 1510661133.6849
MEM 107.625000 1510661133.7873
MEM 107.625000 1510661133.8889
MEM 107.625000 1510661133.9931
MEM 107.625000 1510661134.0936
MEM 107.625000 1510661134.1941
MEM 107.625000 1510661134.2979
MEM 107.625000 1510661134.4018
MEM 107.625000 1510661134.5042
MEM 107.625000 1510661134.6063
MEM 107.625000 1510661134.7096
MEM 107.625000 1510661134.8142
MEM 107.625000 1510661134.9186
MEM 107.625000 1510661135.0193
MEM 107.625000 1510661135.1201
MEM 107.625000 1510661135.2225
MEM 107.625000 1510661135.3253
MEM 107.625000 1510661135.4274
MEM 107.625000 1510661135.5280
MEM 107.632812 1510661135.6295
MEM 107.632812 1510661135.7333
MEM 107.632812 1510661135.8336
MEM 107.632812 1510661135.9354
MEM 107.636719 1510661136.0359
MEM 107.636719 1510661136.1390
MEM 107.636719 1510661136.2398
MEM 107.644531 1510661136.3411
MEM 107.644531 1510661136.4439
MEM 107.644531 1510661136.5490
MEM 107.644531 1510661136.6541
MEM 107.644531 1510661136.7569
MEM 107.644531 1510661136.8601
MEM 107.644531 1510661136.9638
MEM 107.644531 1510661137.0657
MEM 107.644531 1510661137.1684
MEM 107.644531 1510661137.2687
MEM 107.644531 1510661137.3728
MEM 107.644531 1510661137.4773
MEM 107.644531 1510661137.5778
MEM 107.644531 1510661137.6782
MEM 107.644531 1510661137.7832
MEM 107.644531 1510661137.8854
MEM 107.644531 1510661137.9861
MEM 107.644531 1510661138.0898
MEM 107.644531 1510661138.1918
MEM 107.644531 1510661138.2968
MEM 107.644531 1510661138.3982
MEM 107.644531 1510661138.4986
MEM 107.644531 1510661138.6001
MEM 107.644531 1510661138.7023
MEM 107.644531 1510661138.8024
MEM 107.644531 1510661138.9038
MEM 107.644531 1510661139.0083
MEM 107.644531 1510661139.1087
MEM 107.644531 1510661139.2119
MEM 107.648438 1510661139.3160
MEM 107.648438 1510661139.4169
MEM 107.648438 1510661139.5170
MEM 107.648438 1510661139.6188
MEM 107.648438 1510661139.7203
MEM 107.648438 1510661139.8212
MEM 107.648438 1510661139.9234
MEM 107.648438 1510661140.0264
MEM 107.648438 1510661140.1287
MEM 107.648438 1510661140.2337
MEM 107.648438 1510661140.3359
MEM 107.648438 1510661140.4403
MEM 107.648438 1510661140.5407
MEM 107.648438 1510661140.6418
MEM 107.648438 1510661140.7428
MEM 107.648438 1510661140.8440
MEM 107.648438 1510661140.9442
MEM 107.648438 1510661141.0465
MEM 107.648438 1510661141.1516
MEM 107.648438 1510661141.2528
MEM 107.648438 1510661141.3536
MEM 107.648438 1510661141.4566
MEM 107.648438 1510661141.5615
MEM 107.648438 1510661141.6619
MEM 107.648438 1510661141.7628
MEM 107.648438 1510661141.8656
MEM 107.648438 1510661141.9693
MEM 107.648438 1510661142.0705
MEM 107.648438 1510661142.1710
MEM 107.656250 1510661142.2737
MEM 107.656250 1510661142.3775
MEM 107.656250 1510661142.4787
MEM 107.660156 1510661142.5831
MEM 107.667969 1510661142.6847
MEM 107.667969 1510661142.7861
MEM 107.667969 1510661142.8894
MEM 107.667969 1510661142.9917
MEM 107.667969 1510661143.0941
MEM 107.667969 1510661143.1946
MEM 107.667969 1510661143.2986
MEM 107.667969 1510661143.4000
MEM 107.667969 1510661143.5048
MEM 107.667969 1510661143.6066
MEM 107.667969 1510661143.7106
MEM 107.667969 1510661143.8109
MEM 107.667969 1510661143.9110
MEM 107.667969 1510661144.0146
MEM 107.667969 1510661144.1161
MEM 107.667969 1510661144.2186
MEM 107.667969 1510661144.3225
MEM 107.667969 1510661144.4242
MEM 107.667969 1510661144.5275
MEM 107.667969 1510661144.6284
MEM 107.667969 1510661144.7330
MEM 107.667969 1510661144.8366
MEM 107.667969 1510661144.9369
MEM 107.667969 1510661145.0371
MEM 107.667969 1510661145.1374
MEM 107.667969 1510661145.2385
MEM 107.667969 1510661145.3421
MEM 107.667969 1510661145.4472
MEM 107.667969 1510661145.5497
MEM 107.667969 1510661145.6531
MEM 107.671875 1510661145.7568
MEM 107.671875 1510661145.8596
MEM 107.671875 1510661145.9599
MEM 107.671875 1510661146.0610
MEM 107.671875 1510661146.1625
MEM 107.671875 1510661146.2665
MEM 107.671875 1510661146.3697
MEM 107.671875 1510661146.4701
MEM 107.671875 1510661146.5706
MEM 107.671875 1510661146.6710
MEM 107.671875 1510661146.7726
MEM 107.671875 1510661146.8777
MEM 107.671875 1510661146.9825
MEM 107.671875 1510661147.0866
MEM 107.671875 1510661147.1887
MEM 107.671875 1510661147.2896
MEM 107.671875 1510661147.3944
MEM 107.671875 1510661147.4952
MEM 107.671875 1510661147.5957
MEM 107.671875 1510661147.6966
MEM 107.671875 1510661147.8013
MEM 107.671875 1510661147.9053
MEM 107.671875 1510661148.0087
MEM 107.671875 1510661148.1102
MEM 107.671875 1510661148.2126
MEM 107.671875 1510661148.3147
MEM 107.671875 1510661148.4199
MEM 107.671875 1510661148.5204
MEM 107.671875 1510661148.6210
MEM 107.679688 1510661148.7220
MEM 107.679688 1510661148.8244
MEM 107.679688 1510661148.9254
MEM 107.687500 1510661149.0306
MEM 107.687500 1510661149.1328
MEM 107.691406 1510661149.2361
MEM 107.691406 1510661149.3389
MEM 107.691406 1510661149.4432
MEM 107.691406 1510661149.5435
MEM 107.691406 1510661149.6456
MEM 107.691406 1510661149.7482
MEM 107.691406 1510661149.8534
MEM 107.691406 1510661149.9585
MEM 107.691406 1510661150.0604
MEM 107.691406 1510661150.1655
MEM 107.691406 1510661150.2707
MEM 107.691406 1510661150.3758
MEM 107.691406 1510661150.4784
MEM 107.691406 1510661150.5835
MEM 107.691406 1510661150.6886
MEM 107.691406 1510661150.7937
MEM 107.691406 1510661150.8939
MEM 107.691406 1510661150.9990
MEM 107.691406 1510661151.1041
MEM 107.691406 1510661151.2092
MEM 107.691406 1510661151.3129
MEM 107.691406 1510661151.4132
MEM 107.691406 1510661151.5183
MEM 107.691406 1510661151.6196
MEM 107.691406 1510661151.7247
MEM 107.691406 1510661151.8299
MEM 107.691406 1510661151.9327
MEM 107.691406 1510661152.0379
MEM 107.695312 1510661152.1430
MEM 107.695312 1510661152.2481
MEM 107.695312 1510661152.3532
MEM 107.695312 1510661152.4583
MEM 107.695312 1510661152.5635
MEM 107.695312 1510661152.6686
MEM 107.695312 1510661152.7737
MEM 107.695312 1510661152.8789
MEM 107.695312 1510661152.9792
MEM 107.695312 1510661153.0843
MEM 107.695312 1510661153.1894
MEM 107.695312 1510661153.2946
MEM 107.695312 1510661153.3997
MEM 107.695312 1510661153.5048
MEM 107.695312 1510661153.6061
MEM 107.695312 1510661153.7090
MEM 107.695312 1510661153.8119
MEM 107.695312 1510661153.9160
MEM 107.695312 1510661154.0212
MEM 107.695312 1510661154.1263
MEM 107.695312 1510661154.2264
MEM 107.695312 1510661154.3315
MEM 107.695312 1510661154.4327
MEM 107.695312 1510661154.5378
MEM 107.695312 1510661154.6429
MEM 107.695312 1510661154.7480
MEM 107.695312 1510661154.8531
MEM 107.703125 1510661154.9583
MEM 107.703125 1510661155.0628
MEM 107.710938 1510661155.1678
MEM 107.714844 1510661155.2680
MEM 107.714844 1510661155.3731
MEM 107.714844 1510661155.4782
MEM 107.714844 1510661155.5800
MEM 107.714844 1510661155.6826
